2015-05-27 00:41:59 | 66.249.79.245 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 00:41:59 | 66.249.79.245 | /index.php/index/login | index-login-1 | 1432658519 | {"lang":"en","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-1 | 1432666819 | {"ident":"oauthlogin","client_id":"app16","redirect_uri":"http:\/\/expand.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-2 | 1432666819 | {"ident":"oauthlogin","client_id":"app16","redirect_uri":"http:\/\/expand.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-3 | 1432666819 | {"ident":"oauthlogin","client_id":"app16","redirect_uri":"http:\/\/expand.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-4 | 1432666819 | {"ident":"oauthlogin","client_id":"app16","redirect_uri":"http:\/\/expand.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-1 | 1432666819 | {"ident":"oauthlogin","client_id":"app18","redirect_uri":"http:\/\/plus.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-2 | 1432666819 | {"ident":"oauthlogin","client_id":"app18","redirect_uri":"http:\/\/plus.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-3 | 1432666819 | {"ident":"oauthlogin","client_id":"app18","redirect_uri":"http:\/\/plus.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 03:00:19 | 218.30.118.98 | /index.php/index/login | index-login-4 | 1432666819 | {"ident":"oauthlogin","client_id":"app18","redirect_uri":"http:\/\/plus.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-1 | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-2 | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-8 | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-4 | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:33 | 220.181.108.86 | /index.php/oauth/authorize | oauth-authorize-5 | 1432671873 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 04:24:34 | 220.181.108.86 | /index.php/index/login | index-login-1 | 1432671874 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 04:24:34 | 220.181.108.86 | /index.php/index/login | index-login-2 | 1432671874 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 04:24:34 | 220.181.108.86 | /index.php/index/login | index-login-3 | 1432671874 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 04:24:34 | 220.181.108.86 | /index.php/index/login | index-login-4 | 1432671874 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 04:30:59 | 66.249.79.221 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 05:32:05 | 66.249.79.221 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 05:48:12 | 66.249.79.91 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 05:48:14 | 66.249.79.221 | /index.php/index/login | index-login-1 | 1432676894 | {"_module":"index","_action":"login"}
2015-05-27 05:48:14 | 66.249.79.221 | /index.php/index/login | index-login-2 | 1432676894 | {"_module":"index","_action":"login"}
2015-05-27 05:48:14 | 66.249.79.221 | /index.php/index/login | index-login-3 | 1432676894 | {"_module":"index","_action":"login"}
2015-05-27 05:48:14 | 66.249.79.221 | /index.php/index/login | index-login-4 | 1432676894 | {"_module":"index","_action":"login"}
2015-05-27 06:36:41 | 66.249.79.245 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-1 | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-2 | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-8 | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-4 | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:23 | 66.249.79.221 | /index.php/oauth/authorize | oauth-authorize-5 | 1432682363 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 07:19:24 | 66.249.79.221 | /index.php/index/login | index-login-1 | 1432682364 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 07:19:24 | 66.249.79.221 | /index.php/index/login | index-login-2 | 1432682364 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 07:19:24 | 66.249.79.221 | /index.php/index/login | index-login-3 | 1432682364 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 07:19:24 | 66.249.79.221 | /index.php/index/login | index-login-4 | 1432682364 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 07:41:54 | 66.249.79.245 | /index.php/robots.txt |robots.txt模块不存在
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-1 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-2 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-8 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-4 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-5 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-10 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-11 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 07:41:56 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-11 | 1432683716 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-1 | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-2 | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-8 | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-4 | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:19 | 120.36.28.26 | /index.php/oauth/authorize | oauth-authorize-5 | 1432685539 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-05-27 08:12:20 | 120.36.28.26 | /index.php/index/login | index-login-1 | 1432685540 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:12:20 | 120.36.28.26 | /index.php/index/login | index-login-2 | 1432685540 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:12:20 | 120.36.28.26 | /index.php/index/login | index-login-3 | 1432685540 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:12:20 | 120.36.28.26 | /index.php/index/login | index-login-4 | 1432685540 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:12:35 | 120.36.28.26 | /index.php/index/login | index-login-1 | 1432685555 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:17:51 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-1 | 1432685871 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:51 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-2 | 1432685871 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:51 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432685871 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-8 | 1432685872 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-4 | 1432685872 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/oauth/authorize | oauth-authorize-5 | 1432685872 | {"client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/index/login | index-login-1 | 1432685872 | {"ident":"oauthlogin","client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/index/login | index-login-2 | 1432685872 | {"ident":"oauthlogin","client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/index/login | index-login-3 | 1432685872 | {"ident":"oauthlogin","client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:17:52 | 66.249.79.233 | /index.php/index/login | index-login-4 | 1432685872 | {"ident":"oauthlogin","client_id":"app22","redirect_uri":"http:\/\/pay.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-1 | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-2 | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-8 | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-4 | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:20 | 182.118.22.243 | /index.php/oauth/authorize | oauth-authorize-5 | 1432688180 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:56:21 | 182.118.22.250 | /index.php/index/login | index-login-1 | 1432688181 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:56:21 | 182.118.22.250 | /index.php/index/login | index-login-2 | 1432688181 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:56:21 | 182.118.22.250 | /index.php/index/login | index-login-3 | 1432688181 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:56:21 | 182.118.22.250 | /index.php/index/login | index-login-4 | 1432688181 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-1 | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-2 | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-8 | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-4 | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/oauth/authorize | oauth-authorize-5 | 1432688240 | {"client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","_module":"oauth","_action":"authorize"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/index/login | index-login-1 | 1432688240 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-05-27 08:57:20 | 182.118.22.213 | /index.php/index/login | index-login-2 | 1432688240 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
