2016-04-05 00:00:44 | 69.30.198.242 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 01:39:35 | 149.56.110.178 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 01:39:39 | 149.56.110.178 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 01:39:41 | 149.56.110.178 | /index.php/index/login | index-login-1 | 1459791581 | {"ident":"inviteCode","ic_InviteCode":"0089df7a67b2d0759bedaa73e","_module":"index","_action":"login"}
2016-04-05 04:22:58 | 69.30.198.178 | /index.php/index/login | index-login-4 | 1459801378 | {"ident":"oauthlogin","client_id":"80022002","redirect_uri":"http:\/\/wiki.dbowner.com\/index\/callback.html","response_type":"code","apppermissions":"","tpl":"web_wide","_module":"index","_action":"login"}
2016-04-05 04:23:26 | 69.30.198.178 | /index.php/index/login | index-login-1 | 1459801406 | {"ident":"oauthlogin","client_id":"80022002","redirect_uri":"http:\/\/wiki.dbowner.com\/index\/callback.html","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:23:26 | 69.30.198.178 | /index.php/index/login | index-login-2 | 1459801406 | {"ident":"oauthlogin","client_id":"80022002","redirect_uri":"http:\/\/wiki.dbowner.com\/index\/callback.html","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:23:26 | 69.30.198.178 | /index.php/index/login | index-login-3 | 1459801406 | {"ident":"oauthlogin","client_id":"80022002","redirect_uri":"http:\/\/wiki.dbowner.com\/index\/callback.html","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:23:26 | 69.30.198.178 | /index.php/index/login | index-login-4 | 1459801406 | {"ident":"oauthlogin","client_id":"80022002","redirect_uri":"http:\/\/wiki.dbowner.com\/index\/callback.html","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:23:38 | 69.30.198.178 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 04:23:43 | 69.30.198.178 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 04:24:01 | 69.30.198.178 | /index.php/index/login | index-login-1 | 1459801441 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:01 | 69.30.198.178 | /index.php/index/login | index-login-2 | 1459801441 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:01 | 69.30.198.178 | /index.php/index/login | index-login-3 | 1459801441 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:01 | 69.30.198.178 | /index.php/index/login | index-login-4 | 1459801441 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:31 | 69.30.198.178 | /index.php/index/login | index-login-1 | 1459801471 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:31 | 69.30.198.178 | /index.php/index/login | index-login-2 | 1459801471 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:31 | 69.30.198.178 | /index.php/index/login | index-login-3 | 1459801471 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:24:31 | 69.30.198.178 | /index.php/index/login | index-login-4 | 1459801471 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 04:53:42 | 62.210.148.247 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 04:53:46 | 62.210.148.247 | /index.php/index/login | index-login-1 | 1459803226 | {"_module":"index","_action":"login"}
2016-04-05 04:53:46 | 62.210.148.247 | /index.php/index/login | index-login-2 | 1459803226 | {"_module":"index","_action":"login"}
2016-04-05 04:53:46 | 62.210.148.247 | /index.php/index/login | index-login-3 | 1459803226 | {"_module":"index","_action":"login"}
2016-04-05 04:53:46 | 62.210.148.247 | /index.php/index/login | index-login-4 | 1459803226 | {"_module":"index","_action":"login"}
2016-04-05 05:58:48 | 144.76.30.236 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 05:58:50 | 144.76.30.236 | /index.php/index/login | index-login-1 | 1459807130 | {"ident":"oauthlogin","client_id":"app25","redirect_uri":"http:\/\/push.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 05:58:50 | 144.76.30.236 | /index.php/index/login | index-login-2 | 1459807130 | {"ident":"oauthlogin","client_id":"app25","redirect_uri":"http:\/\/push.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 05:58:50 | 144.76.30.236 | /index.php/index/login | index-login-3 | 1459807130 | {"ident":"oauthlogin","client_id":"app25","redirect_uri":"http:\/\/push.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 05:58:50 | 144.76.30.236 | /index.php/index/login | index-login-4 | 1459807130 | {"ident":"oauthlogin","client_id":"app25","redirect_uri":"http:\/\/push.dbowner.com\/login\/callback","response_type":"code","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:06 | 69.30.211.2 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 07:37:10 | 69.30.211.2 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 07:37:12 | 69.30.211.2 | /index.php/index/login | index-login-1 | 1459813032 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:12 | 69.30.211.2 | /index.php/index/login | index-login-2 | 1459813032 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:12 | 69.30.211.2 | /index.php/index/login | index-login-3 | 1459813032 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:12 | 69.30.211.2 | /index.php/index/login | index-login-4 | 1459813032 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:16 | 69.30.211.2 | /index.php/index/login | index-login-1 | 1459813036 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:16 | 69.30.211.2 | /index.php/index/login | index-login-2 | 1459813036 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:16 | 69.30.211.2 | /index.php/index/login | index-login-3 | 1459813036 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 07:37:16 | 69.30.211.2 | /index.php/index/login | index-login-4 | 1459813036 | {"ident":"oauthlogin","client_id":"app20","redirect_uri":"http:\/\/ad.dbowner.com\/login\/callback","response_type":"code","apppermissions":"","_module":"index","_action":"login"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818075 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/iframe/login | index-login-1 | 1459818075 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/iframe/login | index-login-2 | 1459818075 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/iframe/login | index-login-3 | 1459818075 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:01:15 | 218.106.146.80 | /index.php/iframe/login | index-login-4 | 1459818075 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:01:24 | 218.106.146.80 | /index.php/iframe/login | index-login-1 | 1459818084 | {"ident":"oauthlogin","client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:07:05 | 66.249.69.43 | /index.php/robots.txt |robots.txt模块不存在
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:22 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818442 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:07:23 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818443 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","UserID":"679","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818564 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/iframe/login | index-login-1 | 1459818564 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/iframe/login | index-login-2 | 1459818564 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/iframe/login | index-login-3 | 1459818564 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:09:24 | 114.219.12.90 | /index.php/iframe/login | index-login-4 | 1459818564 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:09:26 | 114.219.12.90 | /index.php/iframe/login | index-login-1 | 1459818566 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:11:20 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818680 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:20 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818680 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:20 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818680 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818681 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818681 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818681 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/iframe/login | index-login-1 | 1459818681 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/iframe/login | index-login-2 | 1459818681 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/iframe/login | index-login-3 | 1459818681 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:11:21 | 121.228.143.236 | /index.php/iframe/login | index-login-4 | 1459818681 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:11:42 | 121.228.143.236 | /index.php/iframe/login | index-login-1 | 1459818702 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-04-05 09:14:27 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-1 | 1459818867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:27 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-2 | 1459818867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:27 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1459818867 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:28 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-8 | 1459818868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:28 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-4 | 1459818868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:28 | 114.219.12.90 | /index.php/oauth/authorize | oauth-authorize-5 | 1459818868 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
2016-04-05 09:14:28 | 114.219.12.90 | /index.php/iframe/login | index-login-1 | 1459818868 | {"ident":"oauthlogin","client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
